id,duration,src_bytes,class,count
100604,0,0,1,109
100605,0,0,1,133
100606,0,46,0,55
100607,0,298,0,2
100608,0,192,0,4
100609,0,0,1,1
100610,0,0,1,121
100611,0,0,1,207
100612,5,579,0,1
100613,0,26408,0,3
100614,0,45,0,296
100615,0,229,0,3
100616,0,8,1,1
100617,0,8325,0,23
100618,0,1032,1,24
100619,0,1032,1,324
100620,0,0,1,192
100621,0,1032,1,511
100622,0,259,0,2
100623,0,18,1,1
100624,0,309,0,7
100625,0,0,1,1
100626,0,233,0,3
100627,0,907,0,1
100628,0,145,0,4
100629,21541,1,1,2
100630,0,383,0,2
100631,0,105,0,2
100632,0,0,0,1
100633,0,222,0,15
100634,0,1376,0,9
100635,0,0,1,186
100636,0,44,0,81
100637,0,45,0,320
100638,0,325,0,6
100639,0,238,0,3
100640,0,192,0,2
100641,0,0,1,138
100642,0,238,0,5
100643,0,0,1,143
100644,0,71,0,1
100645,0,0,1,164
100646,2,1188,0,1
100647,0,6601,0,6
100648,1531,146,0,2
100649,0,0,1,175
100650,0,320,0,15
100651,0,0,1,137
100652,0,0,1,139
100653,0,0,1,165
100654,0,0,1,289
100655,0,124,0,1
100656,0,0,0,1
100657,0,0,1,105
100658,0,0,1,127
100659,0,160,0,2
100660,0,7,0,1
100661,0,146,0,1
100662,0,8,1,1
100663,0,0,1,147
100664,0,45,0,122
100665,0,179,0,1
100666,0,214,0,7
100667,0,44,0,297
100668,0,104,0,1
100669,9,655,0,1
100670,0,252,0,2
100671,0,54540,1,1
100672,0,0,1,231
100673,0,784,0,1
100674,0,221,0,28
100675,0,0,1,117
100676,0,8,1,1
100677,0,28,1,5
100678,0,223,0,3
100679,42746,1,1,2
100680,0,264,0,2
100681,0,383,0,2
100682,0,187,0,5
100683,0,350,0,2
100684,6,586,0,2
100685,0,0,1,239
100686,0,8173,0,15
100687,0,2881,0,6
100688,0,288,0,4
100689,0,0,1,106
100690,0,0,1,8
100691,0,0,1,216
100692,0,261,0,8
100693,0,0,1,108
100694,0,0,0,1
100695,0,222,0,10
100696,0,200,0,28
100697,0,0,1,74
100698,0,9,0,2
100699,0,178,0,6
100700,0,215,0,19
100701,0,311,0,19
100702,6150,146,0,1
100703,0,0,1,256
100704,0,200,0,12
100705,0,0,1,250
100706,0,12241,0,7
100707,0,0,1,1
100708,0,0,1,213
100709,0,385,0,9
100710,0,42,0,8
100711,0,0,1,24
100712,0,243,0,6
100713,0,306,0,8
100714,0,767,0,1
100715,0,327,0,15
100716,0,328,0,2
100717,0,216,0,16
100718,0,182,0,2
100719,0,286,0,3
100720,0,0,1,219
100721,0,236,0,6
100722,0,0,0,2
100723,0,7940,0,2
100724,0,30,0,1
100725,0,42,0,137
100726,0,0,1,213
100727,0,0,1,126
100728,0,326,0,15
100729,0,0,1,140
100730,0,311,0,41
100731,0,43,0,219
100732,0,1383,0,1
100733,0,0,1,265
100734,0,208,0,10
100735,0,242,0,7
100736,1,1630,0,1
100737,0,0,1,226
100738,0,0,1,110
100739,0,28,1,21
100740,1,802,0,1
100741,0,316,0,14
100742,1,0,1,106
100743,0,0,1,298
100744,0,0,1,243
100745,0,336,0,8
100746,0,172,0,4
100747,28,887,0,1
100748,0,45,0,147
100749,0,1032,1,511
100750,0,288,0,15
100751,0,80,0,1
100752,0,0,1,85
100753,0,0,1,16
100754,0,0,0,3
100755,0,0,1,147
100756,7,0,1,1
100757,0,263,0,13
100758,0,28,1,56
100759,0,0,1,111
100760,0,285,0,4
100761,0,328,0,4
100762,0,236,0,1
100763,0,306,0,27
100764,0,42,0,18
100765,0,0,1,126
100766,0,225,0,1
100767,0,0,1,299
100768,11963,113,0,1
100769,0,316,0,2
100770,0,0,1,127
100771,0,225,0,19
100772,0,287,0,15
100773,0,12,0,1
100774,0,0,1,243
100775,0,8,1,1
100776,0,0,0,1
100777,0,0,1,3
100778,0,0,1,51
100779,0,0,1,283
100780,0,262,0,2
100781,0,255,0,2
100782,0,0,1,139
100783,0,1363,0,22
100784,0,0,1,255
100785,0,367,0,6
100786,0,34,0,1
100787,0,306,0,28
100788,0,185,0,4
100789,0,12,0,1
100790,0,235,0,24
100791,0,0,1,33
100792,0,0,1,148
100793,0,244,0,6
100794,0,1696,0,1
100795,0,1032,1,511
100796,0,10073,0,15
100797,0,13239,0,4
100798,0,520,1,30
100799,0,252,0,4
100800,0,0,1,240
100801,3,1828,0,1
100802,0,28,1,91
100803,0,324,0,16
100804,0,0,1,25
100805,0,0,1,195
100806,0,0,1,75
100807,0,228,0,11
100808,0,46,0,166
100809,30,1226,0,1
100810,0,215,0,12
100811,0,345,0,6
100812,0,0,1,113
100813,0,1,1,12
100814,0,214,0,10
100815,0,0,1,264
100816,0,844,0,1
100817,0,45,0,114
100818,0,252,0,15
100819,38955,1,1,2
100820,0,1032,1,511
100821,0,279,0,16
100822,0,280,0,14
100823,0,205,0,15
100824,0,0,1,231
100825,3,0,1,312
100826,0,567,0,1
100827,0,149,0,1
100828,0,0,1,16
100829,0,9,0,1
100830,0,232,0,1
100831,0,184,0,9
100832,0,308,0,3
100833,0,1030,0,1
100834,0,28,1,95
100835,0,0,0,1
100836,0,301,0,12
100837,0,0,1,256
100838,0,0,1,235
100839,0,44,0,199
100840,0,0,0,1
100841,0,8,1,1
100842,0,0,1,114
100843,0,0,1,249
100844,0,212,0,11
100845,0,0,1,279
100846,0,0,1,124
100847,0,216,0,6
100848,0,45,0,122
100849,0,0,1,17
100850,0,0,1,122
100851,0,17,0,1
100852,0,30,0,1
100853,0,0,1,91
100854,0,0,1,111
100855,0,0,1,211
100856,0,227,0,19
100857,0,296,0,4
100858,0,0,1,213
100859,0,1032,1,511
100860,0,182,0,2
100861,0,175,0,13
100862,0,229,0,20
100863,0,0,0,1
100864,0,520,1,479
100865,0,0,1,279
100866,0,0,1,155
100867,0,0,1,206
100868,24,326,0,1
100869,0,337,0,19
100870,0,249,0,2
100871,0,0,1,113
100872,0,147,0,5
100873,0,0,1,131
100874,0,0,1,230
100875,0,45,0,225
100876,0,44,0,272
100877,0,0,1,195
100878,0,0,1,146
100879,0,0,1,94
100880,0,1,1,20
100881,0,520,1,446
100882,0,0,1,146
100883,0,234,0,23
100884,0,28,1,36
100885,0,0,1,199
100886,0,172,0,1
100887,0,233,0,16
100888,0,28,1,97
100889,0,228,0,2
100890,0,0,1,197
100891,0,207,0,6
100892,0,28,1,27
100893,0,18,1,1
100894,0,317,0,1
100895,0,46,0,104
100896,0,0,1,147
100897,0,142,0,1
100898,0,0,1,280
100899,0,345,0,13
100900,0,0,1,244
100901,0,0,1,105
100902,27,1508,0,1
100903,0,241,0,3
100904,0,300,0,10
100905,0,207,1,2
100906,0,211,0,5
100907,0,255,0,6
100908,0,368,0,11
100909,0,5214,0,2
100910,0,45,0,31
100911,0,0,1,268
100912,0,0,1,126
100913,1,1505,0,1
100914,0,334,1,1
100915,0,0,1,238
100916,0,0,1,102
100917,0,314,0,35
100918,0,302,0,3
100919,0,1643,0,1
100920,0,0,1,244
100921,0,0,1,106
100922,0,0,1,125
100923,0,45,0,72
100924,0,244,0,11
100925,0,0,1,105
100926,0,0,1,120
100927,0,0,1,63
100928,0,0,1,227
100929,0,200,0,7
100930,0,0,1,122
100931,0,0,0,1
100932,0,0,1,146
100933,3305,146,0,1
100934,0,328,0,2
100935,0,0,1,1
100936,0,0,1,104
100937,0,206,0,18
100938,1,4060,0,1
100939,0,501760,0,2
100940,0,0,1,261
100941,0,304,0,7
100942,0,0,1,115
100943,0,0,1,117
100944,1,930,0,1
100945,0,337,0,1
100946,0,0,1,21
100947,0,268,0,12
100948,0,0,1,13
100949,0,0,1,177
100950,0,288,0,3
100951,0,157,0,1
100952,0,324,0,28
100953,0,333,0,10
100954,0,0,1,85
100955,0,28,1,85
100956,0,332,0,6
100957,0,241,0,5
100958,0,241,0,3
100959,0,207,0,4
100960,0,9,0,1
100961,0,213,0,1
100962,0,0,1,167
100963,0,309,0,1
100964,0,0,1,101
100965,0,0,0,1
100966,0,300,0,1
100967,0,45,0,70
100968,0,12241,0,7
100969,0,0,1,142
100970,0,291,0,2
100971,0,2367,0,1
100972,0,0,1,236
100973,0,0,1,1
100974,0,0,1,247
100975,0,202,0,15
100976,0,0,1,205
100977,13639,147,0,4
100978,0,237,0,20
100979,0,365,0,4
100980,2,0,1,433
100981,0,308,0,6
100982,0,316,0,8
100983,0,0,1,246
100984,0,0,1,183
100985,0,357,0,18
100986,0,0,1,100
100987,0,1032,1,511
100988,0,326,0,12
100989,1,998,0,3
100990,0,0,1,113
100991,2593,146,0,1
100992,0,233,0,1
100993,0,0,1,259
100994,0,8,1,1
100995,0,127,0,2
100996,0,0,0,1
100997,0,0,1,261
100998,0,258,0,4
100999,0,0,1,2
101000,0,8,1,1
101001,0,316,0,7
101002,0,0,1,123
101003,0,0,1,263
101004,0,0,1,16
101005,0,730,0,1
101006,0,192,0,1
101007,0,42,0,15
101008,0,0,1,35
101009,0,0,1,146
101010,0,200,0,1
101011,0,44,0,60
101012,0,113,0,35
101013,0,0,1,226
101014,0,0,1,108
101015,0,215,0,39
101016,0,0,0,2
101017,0,3690,0,2
101018,0,0,1,147
101019,0,958,0,1
101020,0,355,0,21
101021,0,293,0,2
101022,0,204,0,1
101023,36,2067,0,1
101024,0,193,0,23
101025,0,1032,1,132
101026,0,2554,0,1
101027,0,42,0,70
101028,0,223,0,23
101029,0,242,0,8
101030,0,0,1,137
101031,0,327,0,13
101032,0,791,0,2
101033,0,0,1,115
101034,0,7422,0,6
101035,0,0,1,219
101036,0,1032,1,511
101037,0,75,0,114
101038,1,4004,0,1
101039,0,327,0,7
101040,0,194,0,2
101041,0,8,1,1
101042,0,44,0,291
101043,0,182,0,2
101044,0,0,0,12
101045,0,0,1,140
101046,2,1259,0,1
101047,0,1032,1,511
101048,0,309,0,1
101049,0,155,0,2
101050,0,0,1,282
101051,0,0,1,147
101052,0,44,0,307
101053,0,349,0,37
101054,26748,1,1,2
101055,0,833,0,1
101056,0,0,1,293
101057,0,0,0,2
101058,0,0,1,125
101059,0,8,1,1
101060,9761,1,1,2
101061,0,1,1,143
101062,0,304,0,13
101063,0,298,0,1
101064,0,0,1,244
101065,1,1254,1,1
101066,0,641,0,1
101067,0,0,0,3
101068,0,145,0,3
101069,0,0,1,128
101070,0,0,1,120
101071,0,1699,0,9
101072,0,314,0,16
101073,0,520,1,319
101074,0,0,1,274
101075,0,260,0,5
101076,0,0,1,298
101077,0,0,1,76
101078,2,902,0,2
101079,0,0,1,146
101080,2588,146,0,1
101081,0,0,1,113
101082,0,45,0,147
101083,0,0,1,250
101084,0,0,1,40
101085,0,45,0,65
101086,0,0,1,254
101087,134,100,1,1
101088,0,256,0,1
101089,0,8,1,1
101090,0,44,0,1
101091,0,217,0,6
101092,0,105,0,1
101093,0,0,0,1
101094,0,0,1,146
101095,0,8,1,1
101096,0,0,1,106
101097,0,0,1,128
101098,0,228,0,18
101099,0,759,0,1
101100,0,188,0,2
101101,0,0,1,118
101102,0,0,1,111
101103,0,195,0,3
101104,0,0,1,231
101105,0,308,0,7
101106,32,1141,0,2
101107,0,151,0,1
101108,0,1032,1,511
101109,0,1032,1,511
101110,0,314,0,18
101111,0,158,0,12
101112,0,0,1,139
101113,0,78,0,20
101114,0,0,1,149
101115,1,2588,0,1
101116,0,1032,1,511
101117,0,43,0,154
101118,0,105,0,1
101119,0,0,1,98
101120,0,216,0,9
101121,0,0,1,262
101122,0,301,0,7
101123,0,18,1,1
101124,0,0,1,213
101125,0,207,0,4
101126,0,8,1,1
101127,0,0,1,204
101128,0,0,1,215
101129,0,297,0,8
101130,0,229,0,6
101131,0,0,1,112
101132,0,287,0,16
101133,0,0,1,81
101134,0,0,1,218
101135,0,8,1,1
101136,0,0,1,1
101137,0,0,1,412
101138,0,0,1,5
101139,0,218,0,3
101140,0,45,0,70
101141,0,45,0,71
101142,0,193,0,24
101143,0,0,1,245
101144,0,215,1,1
101145,0,0,1,226
101146,0,218,0,4
101147,0,0,1,215
101148,0,227,0,4
101149,0,304,0,1
101150,0,236,0,7
101151,0,0,1,233
101152,0,44,0,177
101153,0,1480,1,1
101154,0,245,0,2
101155,0,207,0,2
101156,0,0,1,68
101157,0,242,0,11
101158,0,0,1,143
101159,0,0,1,230
101160,0,314,0,2
101161,0,0,1,229
101162,0,265,0,6
101163,0,0,1,209
101164,0,0,1,134
101165,0,8,1,1
101166,0,8,1,1
101167,0,0,1,224
101168,0,223,0,3
101169,0,314,0,4
101170,0,0,1,67
101171,0,0,1,75
101172,0,140,0,11
101173,0,0,1,239
101174,0,0,1,229
101175,0,0,1,256
101176,0,221,0,26
101177,0,157,0,2
101178,0,0,1,1
101179,28,1494,0,1
101180,0,203,0,5
101181,0,0,1,85
101182,0,0,1,214
101183,0,291,0,8
101184,0,0,1,276
101185,0,1064,0,1
101186,0,183,0,2
101187,0,256,0,6
101188,0,174,0,1
101189,0,312,0,5
101190,1,904,0,2
101191,0,213,0,6
101192,0,0,1,231
101193,0,36,0,2
101194,0,0,1,271
101195,0,0,1,104
101196,0,0,1,139
101197,0,1032,1,511
101198,0,0,1,103
101199,0,43,0,57
101200,0,221,0,4
101201,0,1402,0,1
101202,0,0,1,201
101203,0,1334,0,1
101204,0,0,0,9
101205,0,0,1,248
101206,0,0,1,2
101207,0,224,0,4
101208,0,0,1,17
101209,0,8,1,1
101210,0,0,1,141
101211,0,0,1,115
101212,0,18,1,1
101213,0,0,1,185
101214,0,44,0,206
101215,0,45,0,77
101216,0,151,0,8
101217,0,203,0,21
101218,0,0,1,137
101219,0,0,1,269
101220,0,295,0,2
101221,0,0,1,233
101222,0,0,1,511
101223,0,553,0,1
101224,0,663,0,1
101225,0,0,1,141
101226,28,809,0,511
101227,0,0,1,144
101228,0,249,0,10
101229,0,208,0,5
101230,0,8,1,1
101231,0,0,1,2
101232,0,1,1,22
101233,0,0,1,266
101234,0,0,1,250
101235,0,0,1,106
101236,0,0,1,231
101237,4823,147,0,8
101238,0,0,1,166
101239,0,0,1,248
101240,0,0,1,57
101241,0,0,1,511
101242,3,1804,0,1
101243,0,32,0,1
101244,0,0,1,1
101245,0,0,1,79
101246,0,0,1,135
101247,0,256,0,12
101248,0,0,1,150
101249,0,334,1,1
101250,0,8,1,1
101251,0,295,0,6
101252,0,219,0,6
101253,0,46,0,157
101254,0,0,1,133
101255,0,0,1,231
101256,0,0,1,137
101257,0,3909,0,7
101258,0,0,1,77
101259,0,0,1,117
101260,0,8,1,1
101261,0,8,1,1
101262,0,375,0,6
101263,0,182,0,4
101264,0,274,0,3
101265,0,0,1,222
101266,0,1032,1,511
101267,0,259,0,1
101268,0,0,1,263
101269,0,302,0,12
101270,0,1032,1,511
101271,0,332,0,7
101272,0,9198,0,6
101273,0,160,0,1
101274,0,0,1,1
101275,0,0,1,62
101276,0,0,1,2
101277,0,144,0,1
101278,0,0,1,223
101279,0,0,1,251
101280,0,308,0,12
101281,0,0,1,86
101282,0,748,0,1
101283,0,44,0,150
101284,5055,5135678,1,1
101285,0,43,0,192
101286,0,0,1,284
101287,0,291,0,9
101288,0,0,1,103
101289,0,0,1,244
101290,0,43,0,31
101291,0,0,1,2
101292,0,206,0,1
101293,0,287,0,18
101294,0,257,0,8
101295,0,3676,0,16
101296,5,6,1,2
101297,19,0,1,1
101298,0,30,0,5
101299,0,295,0,8
101300,1,856,0,1
101301,0,0,1,215
101302,0,242,0,12
101303,0,256,0,39
101304,0,0,1,233
101305,0,307,0,7
101306,0,328,0,2
101307,0,244,0,6
101308,10,1086,0,2
101309,0,46,0,94
101310,0,276,0,4
101311,0,209,0,7
101312,0,54540,1,4
101313,0,246,0,11
101314,0,316,0,3
101315,0,0,1,2
101316,0,1050,0,1
101317,0,0,1,262
101318,0,0,1,77
101319,0,0,1,264
101320,0,0,1,140
101321,0,44,0,1
101322,0,0,1,141
101323,0,0,1,227
101324,0,0,1,135
101325,0,0,1,230
101326,0,45,0,10
101327,0,542,0,8
101328,0,1785,0,1
101329,0,0,0,1
101330,0,0,0,1
101331,0,0,1,135
101332,0,187,0,1
101333,0,210,0,3
101334,0,45,0,74
101335,0,0,1,192
101336,0,0,1,1
101337,0,348,0,8
101338,0,4364,0,1
101339,19,114,0,2
101340,0,0,1,150
101341,0,218,0,35
101342,0,54540,1,5
101343,0,304,0,6
101344,0,216,0,9
101345,0,0,1,209
101346,0,0,1,134
101347,23,104,1,1
101348,0,0,1,134
101349,0,213,0,4
101350,0,682,0,1
101351,0,0,1,129
101352,0,0,1,185
101353,0,105,0,2
101354,0,0,1,138
101355,0,605,0,1
101356,0,0,1,73
101357,0,251,0,1
101358,0,8,1,1
101359,0,315,0,5
101360,19,0,1,1
101361,0,0,1,280
101362,0,0,1,1
101363,0,197,0,9
101364,0,1032,1,294
101365,0,0,1,270
101366,0,10,0,1
101367,0,222,0,17
101368,0,207,0,28
101369,0,44,0,64
101370,0,0,1,240
101371,0,0,1,12
101372,0,30,0,2
101373,0,340,0,7
101374,0,0,1,136
101375,0,215,0,4
101376,0,0,1,122
101377,0,4539,0,18
101378,0,0,1,4
101379,0,0,1,53
101380,0,223,0,6
101381,0,45,0,233
101382,0,0,1,1
101383,0,0,1,13
101384,0,0,1,150
101385,0,0,1,137
101386,0,0,1,147
101387,0,242,0,1
101388,0,8,1,1
101389,1,80,0,3
101390,0,322,0,10
101391,0,0,1,295
101392,0,0,1,207
101393,0,0,1,115
101394,0,0,1,300
101395,0,233,0,1
101396,0,748,0,1
101397,0,0,1,16
101398,0,8,1,1
101399,0,327,0,5
101400,0,233,0,1
101401,0,1,1,69
101402,0,0,1,80
101403,0,0,1,123
101404,0,5558,0,5
101405,0,1,1,29
101406,0,309,0,5
101407,0,0,1,1
101408,0,295,0,2
101409,0,222,0,6
101410,0,320,0,12
101411,0,253,0,9
101412,0,45,0,107
101413,0,0,1,191
101414,0,0,1,125
101415,0,64,0,1
101416,0,0,1,126
101417,0,291,0,16
101418,0,0,1,213
101419,0,0,1,276
101420,0,1,1,15
101421,0,0,1,249
101422,2,1020,0,1
101423,0,0,1,201
101424,0,0,1,228
101425,0,18,1,2
101426,0,0,1,262
101427,0,231,0,59
101428,0,289,0,5
101429,0,7940,0,10
101430,0,0,1,284
101431,0,29,0,1
101432,0,250,0,2
101433,0,2307,0,1
101434,0,0,1,250
101435,0,1625,0,1
101436,0,261,0,36
101437,0,198,0,16
101438,0,248,0,18
101439,9285,1266,0,1
101440,0,0,1,232
101441,0,8,1,1
101442,0,28,1,38
101443,2,2194619,0,2
101444,0,1053,0,1
101445,0,0,1,238
101446,0,0,1,206
101447,0,0,1,135
101448,0,0,1,80
101449,0,309,0,1
101450,0,0,1,271
101451,0,0,1,1
101452,0,179,0,1
101453,3030,147,0,2
101454,0,185,0,2
101455,0,0,1,8
101456,0,43,0,179
101457,5052,5135678,1,1
101458,0,1049,0,1
101459,0,292,0,16
101460,0,2056,0,9
101461,0,0,1,511
101462,0,0,1,271
101463,0,0,1,265
101464,0,18,1,1
101465,0,0,1,164
101466,0,0,1,282
101467,0,215,0,1
101468,0,8,1,1
101469,0,0,1,79
101470,0,350,0,1
101471,0,0,1,259
101472,0,0,1,145
101473,0,54540,1,6
101474,1,799,0,1
101475,0,0,1,259
101476,0,0,1,111
101477,0,0,1,176
101478,0,0,1,121
101479,0,8,1,1
101480,0,0,1,134
101481,0,259,0,2
101482,0,0,1,110
101483,0,0,0,1
101484,0,1969,0,1
101485,0,0,1,285
101486,0,0,1,292
101487,0,10,0,1
101488,0,197,0,1
101489,0,252,0,2
101490,0,105,0,2
101491,0,0,0,1
101492,0,0,1,214
101493,0,0,1,269
101494,0,0,1,89
101495,0,199,0,11
101496,0,0,1,227
101497,0,319,0,9
101498,0,0,1,177
101499,0,309,0,8
101500,0,44,0,79
101501,0,0,1,274
101502,0,313,0,5
101503,0,463,0,9
101504,0,0,1,212
101505,0,181,0,3
101506,0,0,1,223
101507,0,244,0,24
101508,0,0,1,53
101509,0,45,0,203
101510,0,1777,0,1
101511,0,0,1,35
101512,0,7233,0,10
101513,0,161,0,1
101514,0,8,1,1
101515,3,1657,0,1
101516,0,0,1,144
101517,0,0,1,227
101518,0,339,0,9
101519,0,0,1,258
101520,0,44,0,300
101521,0,0,0,1
101522,0,0,1,182
101523,0,0,1,101
101524,0,318,0,5
101525,0,0,1,25
101526,0,0,1,248
101527,27,12035,0,1
101528,0,0,1,66
101529,0,0,1,297
101530,0,0,1,248
101531,12713,1,1,2
101532,0,210,0,6
101533,0,222,0,3
101534,0,2191,0,5
101535,0,45,0,155
101536,0,267,0,1
101537,0,0,1,1
101538,0,7,0,1
101539,0,0,1,294
101540,0,196,0,15
101541,0,0,1,259
101542,0,0,1,262
101543,0,327,0,18
101544,0,0,1,1
101545,0,54540,1,3
101546,0,0,1,229
101547,0,0,1,34
101548,0,48,0,1
101549,0,199,0,3
101550,0,0,1,285
101551,0,0,1,213
101552,0,289,0,9
101553,0,260,0,5
101554,0,588,0,1
101555,0,3690,0,9
101556,0,0,1,57
101557,0,199,0,3
101558,0,8,1,1
101559,0,0,1,291
101560,0,45,0,71
101561,0,232,0,5
101562,0,1032,1,511
101563,0,203,0,6
101564,0,255,0,2
101565,0,240,0,70
101566,0,202,0,17
101567,0,0,1,266
101568,27,862,0,1
101569,0,8,1,1
101570,0,175,0,1
101571,0,1358,0,1
101572,0,42,0,1
101573,0,334,1,1
101574,1779,146,0,1
101575,0,215,0,5
101576,0,218,0,5
101577,0,236,0,21
101578,0,0,1,279
101579,0,0,1,217
101580,0,205,0,4
101581,0,0,1,2
101582,0,8,1,1
101583,3343,146,0,4
101584,0,0,1,1
101585,0,0,1,254
101586,45,268,1,1
101587,0,42,0,126
101588,0,46,0,135
101589,0,331,0,2
101590,2,2376,0,1
101591,0,1455,0,1
101592,0,0,1,139
101593,0,0,1,263
101594,0,0,0,7
101595,0,213,0,9
101596,0,8,1,1
101597,0,307,0,24
101598,0,45,0,153
101599,0,294,0,9
101600,0,5319,0,2
101601,0,347,0,10
101602,0,0,1,263
101603,0,0,1,269
101604,0,228,0,6
101605,13388,1,1,2
101606,0,0,1,217
101607,0,0,1,201
101608,0,0,1,137
101609,0,8,1,1
101610,0,45,0,64
101611,0,198,0,19
101612,0,282,0,11
101613,20,247,0,1
101614,0,28,1,69
101615,0,262,0,4
101616,0,0,0,1
101617,0,0,1,232
101618,0,194,0,2
101619,0,0,1,253
101620,0,277,0,4
101621,0,200,0,31
101622,0,0,1,289
101623,0,0,0,1
101624,0,0,1,511
101625,0,255,0,4
101626,0,0,1,249
101627,0,30,0,3
101628,0,234,0,19
101629,0,0,1,15
101630,0,322,0,2
101631,0,0,1,101
101632,0,303,0,3
101633,0,0,1,235
101634,0,0,1,64
101635,0,238,0,7
101636,0,239,0,2
101637,0,0,1,186
101638,0,1480,1,15
101639,0,0,1,212
101640,0,0,1,199
101641,0,218,0,6
101642,0,8,1,1
101643,0,0,1,24
101644,0,45,0,183
101645,0,8,1,1
101646,0,281,0,9
101647,0,46,0,2
101648,0,424,0,1
101649,0,313,0,18
101650,2309,145,0,1
101651,0,1163,0,1
101652,0,0,1,298
101653,0,0,1,99
101654,0,0,0,1
101655,0,313,0,2
101656,0,288,0,11
101657,0,0,1,1
101658,0,325,0,13
101659,7,1247,0,1
101660,0,71,0,1
101661,0,0,1,153
101662,0,0,1,268
101663,0,0,1,260
101664,0,0,0,1
101665,0,1690,0,2
101666,0,296,0,6
101667,0,0,0,1
101668,0,0,1,228
101669,0,68620,0,15
101670,0,45,0,210
101671,0,215,0,1
101672,39487,1,1,2
101673,0,0,1,123
101674,0,280,0,24
101675,0,501760,0,2
101676,0,44,0,71
101677,0,0,1,251
101678,0,1032,1,511
101679,0,229,0,9
101680,0,0,1,143
101681,0,334,1,2
101682,0,641,0,2
101683,0,222,0,11
101684,0,0,1,28
101685,0,0,1,149
101686,0,252,0,1
101687,0,0,1,42
101688,0,0,1,511
101689,0,0,0,23
101690,0,43,0,227
101691,0,167,0,4
101692,0,349,0,7
101693,0,301,0,5
101694,0,232,0,12
101695,0,1032,1,25
101696,0,28,1,93
101697,0,242,0,4
101698,0,249,0,6
101699,0,0,1,288
101700,0,8,1,1
101701,0,235,0,6
101702,0,8,1,1
101703,0,181,0,6
101704,4,832,1,1
101705,0,0,1,292
101706,0,1,1,44
101707,0,0,1,190
101708,0,0,0,2
101709,1174,655,0,151
101710,0,0,1,429
101711,0,2754,0,1
101712,0,0,1,176
101713,0,43,0,119
101714,0,319,0,19
101715,0,44,0,1
101716,0,0,1,124
101717,11,102,0,1
101718,0,156,0,1
101719,0,0,1,138
101720,0,0,1,118
101721,4,181,0,1
101722,26327,1,1,2
101723,0,313,0,8
101724,0,253,0,9
101725,0,0,1,26
101726,0,281,0,7
101727,0,329,0,8
101728,0,2464,0,1
101729,0,0,1,269
101730,0,236,0,3
101731,0,0,1,466
101732,0,0,1,216
101733,0,0,1,177
101734,0,1232,0,1
101735,0,223,0,18
101736,0,214,0,3
101737,0,267,0,6
101738,0,0,1,124
101739,0,0,1,250
101740,0,520,1,479
101741,0,281,0,12
101742,6309,147,0,1
101743,0,5558,0,12
101744,0,234,0,2
101745,0,0,1,46
101746,1,716,0,1
101747,0,246,0,1
101748,0,0,1,88
101749,0,0,1,265
101750,0,330,0,2
101751,0,29,0,1
101752,0,285,0,3
101753,0,326,0,3
101754,0,239,0,1
101755,0,0,1,138
101756,0,209,0,1
101757,0,222,0,11
101758,0,43,0,111
101759,0,0,1,128
101760,37205,1,1,2
101761,0,284,0,12
101762,0,1032,1,511
101763,0,0,1,7
101764,0,30,0,1
101765,0,5558,0,8
101766,1,1762,0,1
101767,0,930,0,1
101768,0,59,0,8
101769,0,208,0,16
101770,0,222,0,2
101771,0,0,1,121
101772,0,334,0,3
101773,0,0,1,219
101774,0,30,0,1
101775,0,228,0,1
101776,0,13814,0,1
101777,0,289,0,7
101778,0,516,0,383
101779,0,1,1,51
101780,0,0,1,109
101781,0,126,1,2
101782,0,0,1,216
101783,0,674,0,1
101784,0,217,0,10
101785,0,0,1,141
101786,0,0,1,224
101787,0,0,1,101
101788,0,1032,1,426
101789,0,298,0,3
101790,0,0,1,144
101791,0,318,0,7
101792,0,0,1,252
101793,0,399,0,6
101794,0,0,1,105
101795,0,0,1,236
101796,0,43,0,137
101797,2640,146,0,5
101798,0,0,1,246
101799,0,0,1,56
101800,0,163,0,1
101801,0,319,0,6
101802,0,44,0,65
101803,0,210,0,4
101804,0,42,0,2
101805,0,0,1,15
101806,0,217,0,9
101807,0,308,0,11
101808,0,225,0,45
101809,0,0,1,40
101810,0,0,1,295
101811,0,138,0,1
101812,0,0,1,232
101813,0,46,0,46
101814,0,932,0,1
101815,0,373,0,7
101816,0,46,0,3
101817,0,6,1,2
101818,0,54540,1,4
101819,0,0,1,188
101820,0,46,0,2
101821,0,44,0,72
101822,0,0,1,10
101823,0,348,0,16
101824,0,8,1,1
101825,0,0,1,258
101826,0,0,1,138
101827,0,267,0,1
101828,0,7,0,1
101829,0,0,1,142
101830,0,8,1,1
101831,0,0,1,217
101832,0,0,1,233
101833,0,0,1,389
101834,0,231,0,4
101835,0,0,1,104
101836,0,238,0,24
101837,0,0,1,129
101838,0,8,1,1
101839,0,0,1,285
101840,0,249,0,2
101841,0,0,1,1
101842,0,0,1,244
101843,0,0,0,2
101844,5,105,0,2
101845,0,313,0,19
101846,0,0,1,135
101847,0,215,0,18
101848,0,0,1,80
101849,0,0,1,92
101850,0,0,1,114
101851,0,0,1,2
101852,0,0,1,25
101853,0,146,0,7
101854,0,1032,1,306
101855,0,0,1,164
101856,0,0,1,142
101857,0,316,0,1
101858,0,297,0,1
101859,0,0,1,231
101860,0,290,0,1
101861,0,12,0,1
