,0
52147,"spam ../data/inmail.52148
"
52148,"ham ../data/inmail.52149
"
52149,"spam ../data/inmail.52150
"
52150,"spam ../data/inmail.52151
"
52151,"spam ../data/inmail.52152
"
52152,"spam ../data/inmail.52153
"
52153,"spam ../data/inmail.52154
"
52154,"spam ../data/inmail.52155
"
52155,"ham ../data/inmail.52156
"
52156,"ham ../data/inmail.52157
"
52157,"spam ../data/inmail.52158
"
52158,"ham ../data/inmail.52159
"
52159,"spam ../data/inmail.52160
"
52160,"ham ../data/inmail.52161
"
52161,"ham ../data/inmail.52162
"
52162,"spam ../data/inmail.52163
"
52163,"spam ../data/inmail.52164
"
52164,"ham ../data/inmail.52165
"
52165,"spam ../data/inmail.52166
"
52166,"spam ../data/inmail.52167
"
52167,"spam ../data/inmail.52168
"
52168,"spam ../data/inmail.52169
"
52169,"spam ../data/inmail.52170
"
52170,"ham ../data/inmail.52171
"
52171,"spam ../data/inmail.52172
"
52172,"spam ../data/inmail.52173
"
52173,"ham ../data/inmail.52174
"
52174,"ham ../data/inmail.52175
"
52175,"ham ../data/inmail.52176
"
52176,"ham ../data/inmail.52177
"
52177,"ham ../data/inmail.52178
"
52178,"spam ../data/inmail.52179
"
52179,"spam ../data/inmail.52180
"
52180,"ham ../data/inmail.52181
"
52181,"spam ../data/inmail.52182
"
52182,"ham ../data/inmail.52183
"
52183,"ham ../data/inmail.52184
"
52184,"ham ../data/inmail.52185
"
52185,"spam ../data/inmail.52186
"
52186,"ham ../data/inmail.52187
"
52187,"spam ../data/inmail.52188
"
52188,"ham ../data/inmail.52189
"
52189,"spam ../data/inmail.52190
"
52190,"spam ../data/inmail.52191
"
52191,"spam ../data/inmail.52192
"
52192,"spam ../data/inmail.52193
"
52193,"spam ../data/inmail.52194
"
52194,"ham ../data/inmail.52195
"
52195,"ham ../data/inmail.52196
"
52196,"ham ../data/inmail.52197
"
52197,"ham ../data/inmail.52198
"
52198,"ham ../data/inmail.52199
"
52199,"spam ../data/inmail.52200
"
52200,"ham ../data/inmail.52201
"
52201,"spam ../data/inmail.52202
"
52202,"spam ../data/inmail.52203
"
52203,"ham ../data/inmail.52204
"
52204,"spam ../data/inmail.52205
"
52205,"ham ../data/inmail.52206
"
52206,"spam ../data/inmail.52207
"
52207,"spam ../data/inmail.52208
"
52208,"ham ../data/inmail.52209
"
52209,"ham ../data/inmail.52210
"
52210,"ham ../data/inmail.52211
"
52211,"spam ../data/inmail.52212
"
52212,"ham ../data/inmail.52213
"
52213,"spam ../data/inmail.52214
"
52214,"spam ../data/inmail.52215
"
52215,"spam ../data/inmail.52216
"
52216,"ham ../data/inmail.52217
"
52217,"ham ../data/inmail.52218
"
52218,"ham ../data/inmail.52219
"
52219,"ham ../data/inmail.52220
"
52220,"ham ../data/inmail.52221
"
52221,"spam ../data/inmail.52222
"
52222,"spam ../data/inmail.52223
"
52223,"spam ../data/inmail.52224
"
52224,"spam ../data/inmail.52225
"
52225,"spam ../data/inmail.52226
"
52226,"spam ../data/inmail.52227
"
52227,"spam ../data/inmail.52228
"
52228,"spam ../data/inmail.52229
"
52229,"spam ../data/inmail.52230
"
52230,"ham ../data/inmail.52231
"
52231,"spam ../data/inmail.52232
"
52232,"spam ../data/inmail.52233
"
52233,"spam ../data/inmail.52234
"
52234,"spam ../data/inmail.52235
"
52235,"spam ../data/inmail.52236
"
52236,"spam ../data/inmail.52237
"
52237,"ham ../data/inmail.52238
"
52238,"ham ../data/inmail.52239
"
52239,"spam ../data/inmail.52240
"
52240,"ham ../data/inmail.52241
"
52241,"spam ../data/inmail.52242
"
52242,"spam ../data/inmail.52243
"
52243,"ham ../data/inmail.52244
"
52244,"ham ../data/inmail.52245
"
52245,"ham ../data/inmail.52246
"
52246,"spam ../data/inmail.52247
"
52247,"ham ../data/inmail.52248
"
52248,"spam ../data/inmail.52249
"
52249,"ham ../data/inmail.52250
"
52250,"spam ../data/inmail.52251
"
52251,"spam ../data/inmail.52252
"
52252,"spam ../data/inmail.52253
"
52253,"spam ../data/inmail.52254
"
52254,"spam ../data/inmail.52255
"
52255,"ham ../data/inmail.52256
"
52256,"spam ../data/inmail.52257
"
52257,"ham ../data/inmail.52258
"
52258,"ham ../data/inmail.52259
"
52259,"spam ../data/inmail.52260
"
52260,"spam ../data/inmail.52261
"
52261,"ham ../data/inmail.52262
"
52262,"spam ../data/inmail.52263
"
52263,"spam ../data/inmail.52264
"
52264,"ham ../data/inmail.52265
"
52265,"spam ../data/inmail.52266
"
52266,"ham ../data/inmail.52267
"
52267,"spam ../data/inmail.52268
"
52268,"ham ../data/inmail.52269
"
52269,"spam ../data/inmail.52270
"
52270,"spam ../data/inmail.52271
"
52271,"ham ../data/inmail.52272
"
52272,"spam ../data/inmail.52273
"
52273,"ham ../data/inmail.52274
"
52274,"ham ../data/inmail.52275
"
52275,"ham ../data/inmail.52276
"
52276,"ham ../data/inmail.52277
"
52277,"ham ../data/inmail.52278
"
52278,"ham ../data/inmail.52279
"
52279,"ham ../data/inmail.52280
"
52280,"spam ../data/inmail.52281
"
52281,"spam ../data/inmail.52282
"
52282,"spam ../data/inmail.52283
"
52283,"spam ../data/inmail.52284
"
52284,"spam ../data/inmail.52285
"
52285,"spam ../data/inmail.52286
"
52286,"spam ../data/inmail.52287
"
52287,"spam ../data/inmail.52288
"
52288,"spam ../data/inmail.52289
"
52289,"spam ../data/inmail.52290
"
52290,"ham ../data/inmail.52291
"
52291,"ham ../data/inmail.52292
"
52292,"ham ../data/inmail.52293
"
52293,"ham ../data/inmail.52294
"
52294,"ham ../data/inmail.52295
"
52295,"ham ../data/inmail.52296
"
52296,"spam ../data/inmail.52297
"
52297,"spam ../data/inmail.52298
"
52298,"ham ../data/inmail.52299
"
52299,"ham ../data/inmail.52300
"
52300,"ham ../data/inmail.52301
"
52301,"ham ../data/inmail.52302
"
52302,"ham ../data/inmail.52303
"
52303,"spam ../data/inmail.52304
"
52304,"spam ../data/inmail.52305
"
52305,"ham ../data/inmail.52306
"
52306,"spam ../data/inmail.52307
"
52307,"ham ../data/inmail.52308
"
52308,"ham ../data/inmail.52309
"
52309,"ham ../data/inmail.52310
"
52310,"ham ../data/inmail.52311
"
52311,"ham ../data/inmail.52312
"
52312,"spam ../data/inmail.52313
"
52313,"ham ../data/inmail.52314
"
52314,"spam ../data/inmail.52315
"
52315,"ham ../data/inmail.52316
"
52316,"ham ../data/inmail.52317
"
52317,"ham ../data/inmail.52318
"
52318,"spam ../data/inmail.52319
"
52319,"spam ../data/inmail.52320
"
52320,"spam ../data/inmail.52321
"
52321,"ham ../data/inmail.52322
"
52322,"spam ../data/inmail.52323
"
52323,"spam ../data/inmail.52324
"
52324,"spam ../data/inmail.52325
"
52325,"ham ../data/inmail.52326
"
52326,"spam ../data/inmail.52327
"
52327,"ham ../data/inmail.52328
"
52328,"ham ../data/inmail.52329
"
52329,"spam ../data/inmail.52330
"
52330,"spam ../data/inmail.52331
"
52331,"spam ../data/inmail.52332
"
52332,"ham ../data/inmail.52333
"
52333,"ham ../data/inmail.52334
"
52334,"spam ../data/inmail.52335
"
52335,"ham ../data/inmail.52336
"
52336,"ham ../data/inmail.52337
"
52337,"spam ../data/inmail.52338
"
52338,"spam ../data/inmail.52339
"
52339,"spam ../data/inmail.52340
"
52340,"ham ../data/inmail.52341
"
52341,"ham ../data/inmail.52342
"
52342,"spam ../data/inmail.52343
"
52343,"spam ../data/inmail.52344
"
52344,"ham ../data/inmail.52345
"
52345,"ham ../data/inmail.52346
"
52346,"ham ../data/inmail.52347
"
52347,"ham ../data/inmail.52348
"
52348,"spam ../data/inmail.52349
"
52349,"ham ../data/inmail.52350
"
52350,"spam ../data/inmail.52351
"
52351,"ham ../data/inmail.52352
"
52352,"spam ../data/inmail.52353
"
52353,"spam ../data/inmail.52354
"
52354,"spam ../data/inmail.52355
"
52355,"spam ../data/inmail.52356
"
52356,"spam ../data/inmail.52357
"
52357,"ham ../data/inmail.52358
"
52358,"ham ../data/inmail.52359
"
52359,"spam ../data/inmail.52360
"
52360,"ham ../data/inmail.52361
"
52361,"ham ../data/inmail.52362
"
52362,"spam ../data/inmail.52363
"
52363,"ham ../data/inmail.52364
"
52364,"spam ../data/inmail.52365
"
52365,"spam ../data/inmail.52366
"
52366,"ham ../data/inmail.52367
"
52367,"ham ../data/inmail.52368
"
52368,"spam ../data/inmail.52369
"
52369,"spam ../data/inmail.52370
"
52370,"ham ../data/inmail.52371
"
52371,"ham ../data/inmail.52372
"
52372,"spam ../data/inmail.52373
"
52373,"spam ../data/inmail.52374
"
52374,"spam ../data/inmail.52375
"
52375,"spam ../data/inmail.52376
"
52376,"ham ../data/inmail.52377
"
52377,"ham ../data/inmail.52378
"
52378,"ham ../data/inmail.52379
"
52379,"ham ../data/inmail.52380
"
52380,"ham ../data/inmail.52381
"
52381,"ham ../data/inmail.52382
"
52382,"spam ../data/inmail.52383
"
52383,"spam ../data/inmail.52384
"
52384,"spam ../data/inmail.52385
"
52385,"spam ../data/inmail.52386
"
52386,"spam ../data/inmail.52387
"
52387,"spam ../data/inmail.52388
"
52388,"ham ../data/inmail.52389
"
52389,"ham ../data/inmail.52390
"
52390,"ham ../data/inmail.52391
"
52391,"ham ../data/inmail.52392
"
52392,"spam ../data/inmail.52393
"
52393,"spam ../data/inmail.52394
"
52394,"spam ../data/inmail.52395
"
52395,"spam ../data/inmail.52396
"
52396,"spam ../data/inmail.52397
"
52397,"spam ../data/inmail.52398
"
52398,"ham ../data/inmail.52399
"
52399,"ham ../data/inmail.52400
"
52400,"spam ../data/inmail.52401
"
52401,"spam ../data/inmail.52402
"
52402,"ham ../data/inmail.52403
"
52403,"spam ../data/inmail.52404
"
52404,"ham ../data/inmail.52405
"
52405,"ham ../data/inmail.52406
"
52406,"spam ../data/inmail.52407
"
52407,"spam ../data/inmail.52408
"
52408,"ham ../data/inmail.52409
"
52409,"ham ../data/inmail.52410
"
52410,"ham ../data/inmail.52411
"
52411,"ham ../data/inmail.52412
"
52412,"spam ../data/inmail.52413
"
52413,"ham ../data/inmail.52414
"
52414,"ham ../data/inmail.52415
"
52415,"ham ../data/inmail.52416
"
52416,"ham ../data/inmail.52417
"
52417,"spam ../data/inmail.52418
"
52418,"spam ../data/inmail.52419
"
52419,"ham ../data/inmail.52420
"
52420,"spam ../data/inmail.52421
"
52421,"ham ../data/inmail.52422
"
52422,"spam ../data/inmail.52423
"
52423,"spam ../data/inmail.52424
"
52424,"spam ../data/inmail.52425
"
52425,"spam ../data/inmail.52426
"
52426,"ham ../data/inmail.52427
"
52427,"spam ../data/inmail.52428
"
52428,"ham ../data/inmail.52429
"
52429,"spam ../data/inmail.52430
"
52430,"ham ../data/inmail.52431
"
52431,"spam ../data/inmail.52432
"
52432,"spam ../data/inmail.52433
"
52433,"spam ../data/inmail.52434
"
52434,"ham ../data/inmail.52435
"
52435,"ham ../data/inmail.52436
"
52436,"ham ../data/inmail.52437
"
52437,"spam ../data/inmail.52438
"
52438,"ham ../data/inmail.52439
"
52439,"ham ../data/inmail.52440
"
52440,"spam ../data/inmail.52441
"
52441,"spam ../data/inmail.52442
"
52442,"spam ../data/inmail.52443
"
52443,"spam ../data/inmail.52444
"
52444,"spam ../data/inmail.52445
"
52445,"spam ../data/inmail.52446
"
52446,"spam ../data/inmail.52447
"
52447,"spam ../data/inmail.52448
"
52448,"spam ../data/inmail.52449
"
52449,"ham ../data/inmail.52450
"
52450,"spam ../data/inmail.52451
"
52451,"spam ../data/inmail.52452
"
52452,"ham ../data/inmail.52453
"
52453,"spam ../data/inmail.52454
"
52454,"ham ../data/inmail.52455
"
52455,"spam ../data/inmail.52456
"
52456,"spam ../data/inmail.52457
"
52457,"spam ../data/inmail.52458
"
52458,"spam ../data/inmail.52459
"
52459,"spam ../data/inmail.52460
"
52460,"spam ../data/inmail.52461
"
52461,"spam ../data/inmail.52462
"
52462,"spam ../data/inmail.52463
"
52463,"spam ../data/inmail.52464
"
52464,"ham ../data/inmail.52465
"
52465,"spam ../data/inmail.52466
"
52466,"spam ../data/inmail.52467
"
52467,"ham ../data/inmail.52468
"
52468,"ham ../data/inmail.52469
"
52469,"ham ../data/inmail.52470
"
52470,"spam ../data/inmail.52471
"
52471,"ham ../data/inmail.52472
"
52472,"spam ../data/inmail.52473
"
52473,"spam ../data/inmail.52474
"
52474,"spam ../data/inmail.52475
"
52475,"ham ../data/inmail.52476
"
52476,"spam ../data/inmail.52477
"
52477,"ham ../data/inmail.52478
"
52478,"spam ../data/inmail.52479
"
52479,"spam ../data/inmail.52480
"
52480,"ham ../data/inmail.52481
"
52481,"spam ../data/inmail.52482
"
52482,"ham ../data/inmail.52483
"
52483,"spam ../data/inmail.52484
"
52484,"ham ../data/inmail.52485
"
52485,"ham ../data/inmail.52486
"
52486,"ham ../data/inmail.52487
"
52487,"ham ../data/inmail.52488
"
52488,"ham ../data/inmail.52489
"
52489,"ham ../data/inmail.52490
"
52490,"spam ../data/inmail.52491
"
52491,"spam ../data/inmail.52492
"
52492,"spam ../data/inmail.52493
"
52493,"spam ../data/inmail.52494
"
52494,"ham ../data/inmail.52495
"
52495,"ham ../data/inmail.52496
"
52496,"spam ../data/inmail.52497
"
52497,"ham ../data/inmail.52498
"
52498,"spam ../data/inmail.52499
"
52499,"ham ../data/inmail.52500
"
52500,"spam ../data/inmail.52501
"
52501,"spam ../data/inmail.52502
"
52502,"ham ../data/inmail.52503
"
52503,"ham ../data/inmail.52504
"
52504,"ham ../data/inmail.52505
"
52505,"ham ../data/inmail.52506
"
52506,"ham ../data/inmail.52507
"
52507,"ham ../data/inmail.52508
"
52508,"spam ../data/inmail.52509
"
52509,"spam ../data/inmail.52510
"
52510,"spam ../data/inmail.52511
"
52511,"spam ../data/inmail.52512
"
52512,"spam ../data/inmail.52513
"
52513,"spam ../data/inmail.52514
"
52514,"spam ../data/inmail.52515
"
52515,"spam ../data/inmail.52516
"
52516,"ham ../data/inmail.52517
"
52517,"spam ../data/inmail.52518
"
52518,"spam ../data/inmail.52519
"
52519,"spam ../data/inmail.52520
"
52520,"ham ../data/inmail.52521
"
52521,"spam ../data/inmail.52522
"
52522,"ham ../data/inmail.52523
"
52523,"ham ../data/inmail.52524
"
52524,"ham ../data/inmail.52525
"
52525,"spam ../data/inmail.52526
"
52526,"spam ../data/inmail.52527
"
52527,"spam ../data/inmail.52528
"
52528,"spam ../data/inmail.52529
"
52529,"spam ../data/inmail.52530
"
52530,"spam ../data/inmail.52531
"
52531,"spam ../data/inmail.52532
"
52532,"ham ../data/inmail.52533
"
52533,"spam ../data/inmail.52534
"
52534,"spam ../data/inmail.52535
"
52535,"spam ../data/inmail.52536
"
52536,"ham ../data/inmail.52537
"
52537,"spam ../data/inmail.52538
"
52538,"spam ../data/inmail.52539
"
52539,"spam ../data/inmail.52540
"
52540,"spam ../data/inmail.52541
"
52541,"spam ../data/inmail.52542
"
52542,"spam ../data/inmail.52543
"
52543,"ham ../data/inmail.52544
"
52544,"spam ../data/inmail.52545
"
52545,"spam ../data/inmail.52546
"
52546,"spam ../data/inmail.52547
"
52547,"spam ../data/inmail.52548
"
52548,"spam ../data/inmail.52549
"
52549,"ham ../data/inmail.52550
"
52550,"spam ../data/inmail.52551
"
52551,"spam ../data/inmail.52552
"
52552,"ham ../data/inmail.52553
"
52553,"ham ../data/inmail.52554
"
52554,"spam ../data/inmail.52555
"
52555,"ham ../data/inmail.52556
"
52556,"ham ../data/inmail.52557
"
52557,"ham ../data/inmail.52558
"
52558,"ham ../data/inmail.52559
"
52559,"ham ../data/inmail.52560
"
52560,"spam ../data/inmail.52561
"
52561,"spam ../data/inmail.52562
"
52562,"ham ../data/inmail.52563
"
52563,"spam ../data/inmail.52564
"
52564,"spam ../data/inmail.52565
"
52565,"spam ../data/inmail.52566
"
52566,"spam ../data/inmail.52567
"
52567,"spam ../data/inmail.52568
"
52568,"spam ../data/inmail.52569
"
52569,"ham ../data/inmail.52570
"
52570,"spam ../data/inmail.52571
"
52571,"ham ../data/inmail.52572
"
52572,"ham ../data/inmail.52573
"
52573,"spam ../data/inmail.52574
"
52574,"ham ../data/inmail.52575
"
52575,"spam ../data/inmail.52576
"
52576,"spam ../data/inmail.52577
"
52577,"spam ../data/inmail.52578
"
52578,"spam ../data/inmail.52579
"
52579,"spam ../data/inmail.52580
"
52580,"spam ../data/inmail.52581
"
52581,"spam ../data/inmail.52582
"
52582,"spam ../data/inmail.52583
"
52583,"spam ../data/inmail.52584
"
52584,"spam ../data/inmail.52585
"
52585,"spam ../data/inmail.52586
"
52586,"spam ../data/inmail.52587
"
52587,"spam ../data/inmail.52588
"
52588,"spam ../data/inmail.52589
"
52589,"spam ../data/inmail.52590
"
52590,"ham ../data/inmail.52591
"
52591,"ham ../data/inmail.52592
"
52592,"spam ../data/inmail.52593
"
52593,"ham ../data/inmail.52594
"
52594,"spam ../data/inmail.52595
"
52595,"spam ../data/inmail.52596
"
52596,"spam ../data/inmail.52597
"
52597,"ham ../data/inmail.52598
"
52598,"spam ../data/inmail.52599
"
52599,"ham ../data/inmail.52600
"
52600,"ham ../data/inmail.52601
"
52601,"spam ../data/inmail.52602
"
52602,"spam ../data/inmail.52603
"
52603,"ham ../data/inmail.52604
"
52604,"spam ../data/inmail.52605
"
52605,"ham ../data/inmail.52606
"
52606,"spam ../data/inmail.52607
"
52607,"ham ../data/inmail.52608
"
52608,"spam ../data/inmail.52609
"
52609,"ham ../data/inmail.52610
"
52610,"spam ../data/inmail.52611
"
52611,"spam ../data/inmail.52612
"
52612,"ham ../data/inmail.52613
"
52613,"ham ../data/inmail.52614
"
52614,"spam ../data/inmail.52615
"
52615,"ham ../data/inmail.52616
"
52616,"spam ../data/inmail.52617
"
52617,"spam ../data/inmail.52618
"
52618,"ham ../data/inmail.52619
"
52619,"spam ../data/inmail.52620
"
52620,"ham ../data/inmail.52621
"
52621,"spam ../data/inmail.52622
"
52622,"spam ../data/inmail.52623
"
52623,"ham ../data/inmail.52624
"
52624,"spam ../data/inmail.52625
"
52625,"ham ../data/inmail.52626
"
52626,"spam ../data/inmail.52627
"
52627,"spam ../data/inmail.52628
"
52628,"ham ../data/inmail.52629
"
52629,"spam ../data/inmail.52630
"
52630,"ham ../data/inmail.52631
"
52631,"ham ../data/inmail.52632
"
52632,"spam ../data/inmail.52633
"
52633,"spam ../data/inmail.52634
"
52634,"spam ../data/inmail.52635
"
52635,"ham ../data/inmail.52636
"
52636,"ham ../data/inmail.52637
"
52637,"ham ../data/inmail.52638
"
52638,"ham ../data/inmail.52639
"
52639,"spam ../data/inmail.52640
"
52640,"ham ../data/inmail.52641
"
52641,"spam ../data/inmail.52642
"
52642,"ham ../data/inmail.52643
"
52643,"ham ../data/inmail.52644
"
52644,"ham ../data/inmail.52645
"
52645,"ham ../data/inmail.52646
"
52646,"spam ../data/inmail.52647
"
52647,"ham ../data/inmail.52648
"
52648,"spam ../data/inmail.52649
"
52649,"spam ../data/inmail.52650
"
52650,"spam ../data/inmail.52651
"
52651,"ham ../data/inmail.52652
"
52652,"ham ../data/inmail.52653
"
52653,"spam ../data/inmail.52654
"
52654,"spam ../data/inmail.52655
"
52655,"spam ../data/inmail.52656
"
52656,"spam ../data/inmail.52657
"
52657,"spam ../data/inmail.52658
"
52658,"ham ../data/inmail.52659
"
52659,"spam ../data/inmail.52660
"
52660,"ham ../data/inmail.52661
"
52661,"spam ../data/inmail.52662
"
52662,"spam ../data/inmail.52663
"
52663,"ham ../data/inmail.52664
"
52664,"spam ../data/inmail.52665
"
52665,"ham ../data/inmail.52666
"
52666,"ham ../data/inmail.52667
"
52667,"ham ../data/inmail.52668
"
52668,"spam ../data/inmail.52669
"
52669,"spam ../data/inmail.52670
"
52670,"ham ../data/inmail.52671
"
52671,"ham ../data/inmail.52672
"
52672,"spam ../data/inmail.52673
"
52673,"ham ../data/inmail.52674
"
52674,"ham ../data/inmail.52675
"
52675,"spam ../data/inmail.52676
"
52676,"spam ../data/inmail.52677
"
52677,"spam ../data/inmail.52678
"
52678,"ham ../data/inmail.52679
"
52679,"ham ../data/inmail.52680
"
52680,"spam ../data/inmail.52681
"
52681,"spam ../data/inmail.52682
"
52682,"spam ../data/inmail.52683
"
52683,"spam ../data/inmail.52684
"
52684,"spam ../data/inmail.52685
"
52685,"spam ../data/inmail.52686
"
52686,"spam ../data/inmail.52687
"
52687,"ham ../data/inmail.52688
"
52688,"spam ../data/inmail.52689
"
52689,"spam ../data/inmail.52690
"
52690,"spam ../data/inmail.52691
"
52691,"ham ../data/inmail.52692
"
52692,"ham ../data/inmail.52693
"
52693,"spam ../data/inmail.52694
"
52694,"spam ../data/inmail.52695
"
52695,"ham ../data/inmail.52696
"
52696,"ham ../data/inmail.52697
"
52697,"spam ../data/inmail.52698
"
52698,"spam ../data/inmail.52699
"
52699,"spam ../data/inmail.52700
"
52700,"spam ../data/inmail.52701
"
52701,"ham ../data/inmail.52702
"
52702,"spam ../data/inmail.52703
"
52703,"spam ../data/inmail.52704
"
52704,"spam ../data/inmail.52705
"
52705,"spam ../data/inmail.52706
"
52706,"spam ../data/inmail.52707
"
52707,"spam ../data/inmail.52708
"
52708,"ham ../data/inmail.52709
"
52709,"spam ../data/inmail.52710
"
52710,"spam ../data/inmail.52711
"
52711,"spam ../data/inmail.52712
"
52712,"ham ../data/inmail.52713
"
52713,"ham ../data/inmail.52714
"
52714,"ham ../data/inmail.52715
"
52715,"spam ../data/inmail.52716
"
52716,"spam ../data/inmail.52717
"
52717,"spam ../data/inmail.52718
"
52718,"spam ../data/inmail.52719
"
52719,"ham ../data/inmail.52720
"
52720,"ham ../data/inmail.52721
"
52721,"spam ../data/inmail.52722
"
52722,"spam ../data/inmail.52723
"
52723,"spam ../data/inmail.52724
"
52724,"ham ../data/inmail.52725
"
52725,"ham ../data/inmail.52726
"
52726,"ham ../data/inmail.52727
"
52727,"spam ../data/inmail.52728
"
52728,"ham ../data/inmail.52729
"
52729,"spam ../data/inmail.52730
"
52730,"spam ../data/inmail.52731
"
52731,"ham ../data/inmail.52732
"
52732,"spam ../data/inmail.52733
"
52733,"spam ../data/inmail.52734
"
52734,"ham ../data/inmail.52735
"
52735,"ham ../data/inmail.52736
"
52736,"spam ../data/inmail.52737
"
52737,"spam ../data/inmail.52738
"
52738,"ham ../data/inmail.52739
"
52739,"spam ../data/inmail.52740
"
52740,"ham ../data/inmail.52741
"
52741,"ham ../data/inmail.52742
"
52742,"spam ../data/inmail.52743
"
52743,"spam ../data/inmail.52744
"
52744,"ham ../data/inmail.52745
"
52745,"spam ../data/inmail.52746
"
52746,"ham ../data/inmail.52747
"
52747,"ham ../data/inmail.52748
"
52748,"spam ../data/inmail.52749
"
52749,"spam ../data/inmail.52750
"
52750,"spam ../data/inmail.52751
"
52751,"ham ../data/inmail.52752
"
52752,"spam ../data/inmail.52753
"
52753,"ham ../data/inmail.52754
"
52754,"ham ../data/inmail.52755
"
52755,"ham ../data/inmail.52756
"
52756,"ham ../data/inmail.52757
"
52757,"ham ../data/inmail.52758
"
52758,"ham ../data/inmail.52759
"
52759,"spam ../data/inmail.52760
"
52760,"ham ../data/inmail.52761
"
52761,"ham ../data/inmail.52762
"
52762,"spam ../data/inmail.52763
"
52763,"ham ../data/inmail.52764
"
52764,"ham ../data/inmail.52765
"
52765,"spam ../data/inmail.52766
"
52766,"spam ../data/inmail.52767
"
52767,"spam ../data/inmail.52768
"
52768,"ham ../data/inmail.52769
"
52769,"spam ../data/inmail.52770
"
52770,"spam ../data/inmail.52771
"
52771,"spam ../data/inmail.52772
"
52772,"ham ../data/inmail.52773
"
52773,"ham ../data/inmail.52774
"
52774,"spam ../data/inmail.52775
"
52775,"spam ../data/inmail.52776
"
52776,"spam ../data/inmail.52777
"
52777,"spam ../data/inmail.52778
"
52778,"spam ../data/inmail.52779
"
52779,"ham ../data/inmail.52780
"
52780,"ham ../data/inmail.52781
"
52781,"ham ../data/inmail.52782
"
52782,"ham ../data/inmail.52783
"
52783,"spam ../data/inmail.52784
"
52784,"spam ../data/inmail.52785
"
52785,"ham ../data/inmail.52786
"
52786,"spam ../data/inmail.52787
"
52787,"spam ../data/inmail.52788
"
52788,"ham ../data/inmail.52789
"
52789,"ham ../data/inmail.52790
"
52790,"ham ../data/inmail.52791
"
52791,"ham ../data/inmail.52792
"
52792,"spam ../data/inmail.52793
"
52793,"ham ../data/inmail.52794
"
52794,"spam ../data/inmail.52795
"
52795,"ham ../data/inmail.52796
"
52796,"ham ../data/inmail.52797
"
52797,"spam ../data/inmail.52798
"
52798,"spam ../data/inmail.52799
"
52799,"spam ../data/inmail.52800
"
52800,"spam ../data/inmail.52801
"
52801,"spam ../data/inmail.52802
"
52802,"spam ../data/inmail.52803
"
52803,"ham ../data/inmail.52804
"
52804,"ham ../data/inmail.52805
"
52805,"ham ../data/inmail.52806
"
52806,"ham ../data/inmail.52807
"
52807,"spam ../data/inmail.52808
"
52808,"ham ../data/inmail.52809
"
52809,"spam ../data/inmail.52810
"
52810,"ham ../data/inmail.52811
"
52811,"ham ../data/inmail.52812
"
52812,"ham ../data/inmail.52813
"
52813,"spam ../data/inmail.52814
"
52814,"spam ../data/inmail.52815
"
52815,"spam ../data/inmail.52816
"
52816,"spam ../data/inmail.52817
"
52817,"ham ../data/inmail.52818
"
52818,"spam ../data/inmail.52819
"
52819,"ham ../data/inmail.52820
"
52820,"ham ../data/inmail.52821
"
52821,"spam ../data/inmail.52822
"
52822,"spam ../data/inmail.52823
"
52823,"ham ../data/inmail.52824
"
52824,"spam ../data/inmail.52825
"
52825,"ham ../data/inmail.52826
"
52826,"spam ../data/inmail.52827
"
52827,"spam ../data/inmail.52828
"
52828,"spam ../data/inmail.52829
"
52829,"spam ../data/inmail.52830
"
52830,"ham ../data/inmail.52831
"
52831,"ham ../data/inmail.52832
"
52832,"ham ../data/inmail.52833
"
52833,"ham ../data/inmail.52834
"
52834,"ham ../data/inmail.52835
"
52835,"spam ../data/inmail.52836
"
52836,"spam ../data/inmail.52837
"
52837,"spam ../data/inmail.52838
"
52838,"ham ../data/inmail.52839
"
52839,"spam ../data/inmail.52840
"
52840,"spam ../data/inmail.52841
"
52841,"spam ../data/inmail.52842
"
52842,"spam ../data/inmail.52843
"
52843,"ham ../data/inmail.52844
"
52844,"ham ../data/inmail.52845
"
52845,"spam ../data/inmail.52846
"
52846,"spam ../data/inmail.52847
"
52847,"spam ../data/inmail.52848
"
52848,"ham ../data/inmail.52849
"
52849,"spam ../data/inmail.52850
"
52850,"ham ../data/inmail.52851
"
52851,"ham ../data/inmail.52852
"
52852,"spam ../data/inmail.52853
"
52853,"spam ../data/inmail.52854
"
52854,"spam ../data/inmail.52855
"
52855,"spam ../data/inmail.52856
"
52856,"ham ../data/inmail.52857
"
52857,"ham ../data/inmail.52858
"
52858,"spam ../data/inmail.52859
"
52859,"ham ../data/inmail.52860
"
52860,"spam ../data/inmail.52861
"
52861,"spam ../data/inmail.52862
"
52862,"ham ../data/inmail.52863
"
52863,"spam ../data/inmail.52864
"
52864,"spam ../data/inmail.52865
"
52865,"spam ../data/inmail.52866
"
52866,"ham ../data/inmail.52867
"
52867,"spam ../data/inmail.52868
"
52868,"spam ../data/inmail.52869
"
52869,"ham ../data/inmail.52870
"
52870,"spam ../data/inmail.52871
"
52871,"ham ../data/inmail.52872
"
52872,"spam ../data/inmail.52873
"
52873,"spam ../data/inmail.52874
"
52874,"spam ../data/inmail.52875
"
52875,"ham ../data/inmail.52876
"
52876,"ham ../data/inmail.52877
"
52877,"spam ../data/inmail.52878
"
52878,"spam ../data/inmail.52879
"
52879,"spam ../data/inmail.52880
"
52880,"spam ../data/inmail.52881
"
52881,"ham ../data/inmail.52882
"
52882,"spam ../data/inmail.52883
"
